"Car Battery Replacement","استبدال بطارية السيارة"
"Car Battery","بطارية السيارة"
"Car Insurance","تأمين السيارة"
"Car Repair &amp; Services","إصلاح وخدمات السيارة"
"Car Services","خدمات السيارة"
"Car Tyre Service","خدمة إطارات السيارة"
"Car Battery Service","خدمة بطارية السيارة"
"Car AC Service","خدمة تكييف السيارة"
"Car Brake Service","خدمة فرامل السيارة"
"Car Oil Change Service","خدمة تغيير زيت السيارة"
"Car Mechanical Service","الخدمة الميكانيكية للسيارة"
"Wheel Alignment Service","خدمة ضبط الإطارات"
"Wheel Balancing Service","خدمة موازنة العجلات"
"Car Rim Repair Service","خدمة إصلاح الجنوط"
"Blogs","المدونات"
"All Blogs","جميع المدونات"
"Tyres Blogs","مدونات الإطارات"
"Battery","البطارية"
"Oil Change","تغيير الزيت"
"Car Service","خدمة السيارة"
"News &amp; Tips","أخبار ونصائح"
"Customer Account","حساب العميل"
"Login","تسجيل الدخول"
"Register","إنشاء حساب"
"Forgot Password","نسيت كلمة المرور"
"Sitemap","خريطة الموقع"
"Frequently Asked Questions","الأسئلة الشائعة"
"Exclusive Tyre Prices &amp; Offers in UAE","أسعار وعروض حصرية للإطارات في الإمارات العربية المتحدة"
"Car Wheels","عجلات السيارات"
"Color/Finish","اللون/اللمسة النهائية"
"Explore Our Blog – Tyre Advice & Car Maintenance Tips","استكشف مدونتنا – نصائح الإطارات وصيانة السيارات"
"Buy Tyres by Car Make &amp; Model","اشترِ إطارات حسب نوع وموديل السيارة"
"Contact Us","اتصل بنا"
"Store Locator","موقع المتجر"
"Special Tyre Offers UAE","عروض الإطارات الخاصة في الإمارات"
"Login to Your Account","تسجيل الدخول إلى حسابك"
"Tyres","الإطارات"
"Battery","البطارية"
"Oil Change","تغيير الزيت"
"Car Service","خدمة السيارة"
"News","الأخبار"
"About Us","من نحن"
"Frequently Asked Questions","الأسئلة الشائعة"
"TYRES SHOP","متجر الإطارات"
"Find Tyres for Your","ابحث عن إطارات لسيارتك"
"in the UAE","في الإمارات العربية المتحدة"
"Looking for tyres for your","تبحث عن إطارات لسيارتك"
"? At TyresCart, we offer a wide selection of premium tyres online designed to match your vehicle perfectly, delivering safety, comfort, and performance on every journey.","؟ في TyresCart، نقدم تشكيلة واسعة من الإطارات المميزة عبر الإنترنت المصممة لتناسب سيارتك تمامًا، لتوفر الأمان والراحة والأداء في كل رحلة."
"tyre shop in Dubai, UAE","متجر إطارات في دبي، الإمارات"
"Enjoy great value, trusted quality, and seamless tyre services every time.","استمتع بقيمة رائعة وجودة موثوقة وخدمات إطارات سلسة في كل مرة."
"Premium","مميزة"
"Tyres &amp; Installation","إطارات وتركيب"
"Expert","خبراء"
"Repairs &amp; Service","إصلاح وصيانة"
"Genuine","أصلية"
"Parts for Performance","قطع غيار للأداء"
"Quick","سريع"
"Battery Replacement","استبدال البطارية"
"On-Demand","عند الطلب"
"Mobile Van Service","خدمة السيارة المتنقلة"
"Find tyres for","ابحث عن إطارات لـ"
"models","موديلات"
"Choose from trusted brands, exact fitment, and great deals for your","اختر من الماركات الموثوقة، المقاسات الدقيقة، والعروض الرائعة لسيارتك"
"TYRES SHOP","متجر الإطارات"
"Buy Tyres for","اشترِ إطارات لـ"
"Online in the UAE","أونلاين في الإمارات العربية المتحدة"
"Find the perfect tyres for your","ابحث عن الإطارات المثالية لسيارتك"
"at TyresCart. We stock trusted tyre brands tailored for your car, ensuring smooth handling, long-lasting durability, and a safer, more comfortable drive every time.","في TyresCart. نوفر ماركات إطارات موثوقة مصممة لسيارتك، لضمان قيادة سلسة، ومتانة طويلة الأمد، وأمان وراحة أكبر في كل رحلة."
"tyre shop in Dubai, UAE","متجر إطارات في دبي، الإمارات"
"Get the best","احصل على أفضل"
"tyre offers online only","عروض الإطارات أونلاين فقط"
"Premium","مميزة"
"Tyres &amp; Installation","إطارات وتركيب"
"Expert","خبراء"
"Repairs &amp; Service","إصلاح وصيانة"
"Genuine","أصلية"
"Parts for Performance","قطع غيار للأداء"
"Quick","سريع"
"Battery Replacement","استبدال البطارية"
"On-Demand","عند الطلب"
"Mobile Van Service","خدمة السيارة المتنقلة"
"Find tyres for","ابحث عن إطارات لـ"
"models","موديلات"
"Back to Year","العودة إلى السنة"
"Back to Engine","العودة إلى المحرك"
"Shop by Brand","التسوق حسب العلامة التجارية"
"Trusted fitting partners across the UAE","شركاء تركيب موثوقون في جميع أنحاء الإمارات"
"Find your nearest","ابحث عن أقرب"
"fitting partner","شريك تركيب"
"& fit tyres hassle-free.","وركّب إطاراتك بسهولة."
"&amp; fit tyres hassle-free.","وركّب إطاراتك بسهولة."
"Book your tyre fitting the easy way with flexible appointment slots, trusted installers, and convenient mobile fitting options across the UAE.","احجز تركيب إطاراتك بسهولة مع مواعيد مرنة ومركّبين موثوقين وخيارات تركيب متنقلة مريحة في جميع أنحاء الإمارات."
"Find tyres by size","ابحث عن الإطارات حسب المقاس"
"Premium fitting experience","تجربة تركيب متميزة"
"Quick &amp; easy scheduling","جدولة سريعة وسهلة"
"Workshop &amp; mobile options","خيارات ورشة ومتنقلة"
"Home","الرئيسية"
"Installer Network","شبكة المثبتين"
"Installers","المثبتون"
"Near You","بالقرب منك"
"Search above to find workshops near you","ابحث أعلاه للعثور على ورش عمل بالقرب منك"
"All","الكل"
"Enter area or city","أدخل المنطقة أو المدينة"
"Search","بحث"
"Use my location","استخدم موقعي"
"WhatsApp","واتساب"
"Directions","الاتجاهات"
"See on Map","عرض على الخريطة"
"No stores found","لم يتم العثور على متاجر"
"Try selecting a different city or searching another area","حاول اختيار مدينة مختلفة أو البحث في منطقة أخرى"
"From Search to","من البحث إلى"
"Fitted in Three Steps","التركيب في ثلاث خطوات"
"How it Works","كيف يعمل"
"Find a Fitting Partner","ابحث عن شريك تركيب"
"Search by area or use your location to find trusted tyre fitting partners near you.","ابحث حسب المنطقة أو استخدم موقعك للعثور على شركاء تركيب إطارات موثوقين بالقرب منك."
"Choose Your Slot","اختر موعدك"
"Select your preferred date and time with flexible booking options that suit your schedule.","اختر التاريخ والوقت المفضلين لديك مع خيارات حجز مرنة تناسب جدولك."
"Get Your Tyres Fitted","ركّب إطاراتك"
"Enjoy professional tyre fitting at a workshop or choose convenient mobile fitting at your location.","استمتع بتركيب إطارات احترافي في ورشة عمل أو اختر التركيب المتنقل المريح في موقعك."
"Name Arabic","الاسم بالعربية"
"City Arabic","المدينة بالعربية"
"Address Arabic","العنوان بالعربية"
"Enter store name in Arabic","أدخل اسم المتجر بالعربية"
"Enter city name in Arabic","أدخل اسم المدينة بالعربية"
"Enter store address in Arabic","أدخل عنوان المتجر بالعربية"
"400+ certified workshops across the UAE","أكثر من 400 ورشة معتمدة في جميع أنحاء الإمارات"
"book in 60 seconds.","احجز في 60 ثانية."
"Vetted workshops, transparent pricing, instant slot booking. From premium fitting bays to 24/7 mobile vans — pick what fits your day.","ورش معتمدة، أسعار شفافة، حجز فوري. من خلايا التركيب المتميزة إلى خدمة الفان المتنقل على مدار الساعة — اختر ما يناسب يومك."
"Free re-balance for 30 days","إعادة موازنة مجانية لمدة 30 يومًا"
"Secure card payment on-site","دفع آمن بالبطاقة في الموقع"
"Genuine OEM equipment","معدات أصلية من المصنع"
"Store Locator","موقع المتجر"
"Install at Outlet","التركيب في المركز"
"Mobile Van Service","خدمة الفان المتنقل"
"Delivery - Without Fitment","التوصيل - بدون تركيب"
"Your order will be delivered without installation service.","سيتم توصيل طلبك بدون خدمة التركيب."
"Proceed to Checkout","المتابعة إلى الدفع"
"Preferred Date","التاريخ المفضل"
"Select a Date","اختر تاريخ"
"Time","الوقت"
"Select Time Slot","اختر الفترة الزمنية"
"This is a required field.","هذا الحقل مطلوب."
"See On Map","عرض على الخريطة"
"Store","المتجر"
"Location","الموقع"
"Pickup Location","موقع الاستلام"
"Enter your address for mobile van service...","أدخل عنوانك لخدمة الفان المتنقل..."
"This location is outside the service area of the selected installer.","هذا الموقع خارج نطاق خدمة المثبت المختار."
"Map not available for this store","الخريطة غير متوفرة لهذا المتجر"
"Enter a location...","أدخل موقعاً..."
"SEARCH","بحث"
"Book Installer","احجز مثبت"
"Book Mobile Van","احجز فان متنقل"
"Visit our outlet for professional installation","قم بزيارة مركزنا للتركيب الاحترافي"
"Our mobile van comes to your location","فان التركيب المتنقل يصل إلى موقعك"
"Delivery without fitment service","التوصيل بدون خدمة التركيب"
"Free Shipping","شحن مجاني"
"Pickup Date","تاريخ الاستلام"
"Pickup Time","وقت الاستلام"
"Fitting Location","موقع التركيب"
"No available dates","لا تتوفر تواريخ"
"No mobile van services found","لم يتم العثور على خدمات فان متنقل"
"You have selected ","لقد اخترت "
"Delivery Date : ","تاريخ التوصيل: "
"Time : ","الوقت: "
"Change Store / Delivery Slot","تغيير المتجر / موعد التوصيل"
"Terms &amp; Conditions","الشروط والأحكام"
"Returns &amp; Exchanges","الإرجاع والاستبدال"
"Fitting &amp; Installation Partner","شريك التركيب والتثبيت"
"SET OF 4","مجموعة من 4 قطع"
"Call","اتصل"
"Send Enquiry","أرسل استفساراً"
"Send us a message","أرسل لنا رسالة"
"Request a Call Back","طلب معاودة الاتصال"
"We'll call you shortly","سنتصل بك قريباً"
"We Offer Expert","نقدم خدمات متخصصة"
"Car Battery Replacement Service Near You","خدمة استبدال بطاريات السيارات بالقرب منك"
"We Offer Expert","نقدم خدمات"
"Car Battery Replacement Service Near You","خدمة استبدال بطاريات السيارات بالقرب منك"
"Our Services","خدماتنا"
"Vehicle Battery Replacement Service","خدمة استبدال بطارية المركبة"
"Every car owner needs dependable car batteries to ensure smooth engine starts, stable electrical performance, and uninterrupted vehicle operation. TyresCart provides professional car battery supply and installation services in the UAE, delivering reliable battery solutions for petrol, diesel, hybrid, luxury, and electric vehicles. Our certified technicians follow strict quality and safety standards during installation, ensuring the correct 12V battery, AGM battery, EFB battery, or auxiliary battery is properly fitted, securely fastened, and capable of delivering consistent power output to your vehicle's electrical system.","يحتاج كل مالك سيارة إلى بطاريات موثوقة لضمان بدء تشغيل المحرك بسلاسة وأداء كهربائي مستقر وتشغيل المركبة دون انقطاع. تقدم TyresCart خدمات احترافية لتوريد وتركيب بطاريات السيارات في الإمارات العربية المتحدة، وتوفر حلول بطاريات موثوقة لمركبات البنزين والديزل والهجينة والفاخرة والكهربائية. يتبع فنيونا المعتمدون معايير صارمة للجودة والسلامة أثناء التركيب، مما يضمن تركيب بطارية 12 فولت أو بطارية AGM أو بطارية EFB أو البطارية المساعدة المناسبة بشكل صحيح وثابتة بإحكام وقادرة على توفير طاقة ثابتة لنظام الكهرباء في مركبتك."
"Advantages of TyresCart Battery Installations Include:","مزايا تركيبات بطاريات TyresCart تشمل:"
"Genuine, brand-approved batteries for your vehicle","بطاريات أصلية معتمدة من الشركة المصنعة لمركبتك"
"Battery chosen as per car make, model, and power needs","بطارية مختارة وفق ماركة السيارة وطرازها واحتياجاتها من الطاقة"
"Clean terminals for better conductivity","أطراف نظيفة لتوصيل أفضل"
"Secure fitting to avoid vibration damage","تثبيت محكم لتجنب أضرار الاهتزاز"
"Complete post-installation system check","فحص شامل للنظام بعد التركيب"
"Car Battery Health Check","فحص صحة بطارية السيارة"
"As car batteries age, they experience gradual deterioration due to high ambient temperatures, frequent short trips, and electrical load demands, especially under UAE driving conditions. TyresCart performs a comprehensive car battery health check to help identify early warning signs of battery failure before they leave you stranded. The inspection includes assessing the battery condition, voltage level, cold cranking performance, and charging system efficiency, ensuring reliable operation during daily driving.","مع تقدم عمر بطاريات السيارات تتعرض لتدهور تدريجي بسبب ارتفاع درجات الحرارة المحيطة والرحلات القصيرة المتكررة ومتطلبات الأحمال الكهربائية، خاصةً في ظروف القيادة بالإمارات. تجري TyresCart فحصاً شاملاً لصحة بطارية السيارة للمساعدة في تحديد علامات التحذير المبكرة لعطل البطارية قبل أن تتركك في موقف صعب. يشمل الفحص تقييم حالة البطارية ومستوى الجهد وأداء التشغيل البارد وكفاءة نظام الشحن، مما يضمن التشغيل الموثوق أثناء القيادة اليومية."
"Why Battery Health Check is Important:","لماذا يُعدّ فحص صحة البطارية مهماً:"
"Identify weak or failing vehicle batteries at an early stage","تحديد بطاريات المركبات الضعيفة أو المعطوبة في مرحلة مبكرة"
"Avoid sudden breakdowns and roadside battery failure","تجنب الأعطال المفاجئة وفشل البطارية على الطريق"
"Enable longer battery lifespan despite extreme UAE heat","إطالة عمر البطارية على الرغم من الحرارة الشديدة في الإمارات"
"Increase overall vehicle reliability and electrical system stability","تعزيز الموثوقية الإجمالية للمركبة واستقرار نظامها الكهربائي"
"Ensure consistent and dependable engine starts","ضمان بدء تشغيل المحرك بشكل ثابت وموثوق"
"Simple Steps to","خطوات بسيطة"
"Get Your Battery Replaced","لاستبدال بطاريتك"
"Getting a new car battery with TyresCart is easy and convenient. Our mobile service brings expert support to your location, ensuring quick replacement and reliable performance without the need for a workshop visit.","الحصول على بطارية سيارة جديدة مع TyresCart أمر سهل ومريح. تقدم خدمتنا المتنقلة دعماً متخصصاً في موقعك، مما يضمن استبدالاً سريعاً وأداءً موثوقاً دون الحاجة إلى زيارة ورشة."
"Contact TyresCart","تواصل مع TyresCart"
"Reach out via call or WhatsApp and share your car details and location. Our team will assist you right away.","تواصل معنا عبر الاتصال أو واتساب وشارك تفاصيل سيارتك وموقعك. سيساعدك فريقنا فوراً."
"On-Site Expert Assistance","مساعدة خبراء في موقعك"
"A trained technician arrives at your location with a compatible battery, ready for immediate installation.","يصل فني مدرب إلى موقعك حاملاً بطارية متوافقة، مستعداً للتركيب الفوري."
"Installation & Performance Check","التركيب وفحص الأداء"
"We replace the car battery and verify proper operation, so your vehicle is ready to drive with confidence.","نستبدل بطارية السيارة ونتحقق من التشغيل السليم حتى تكون مركبتك جاهزة للقيادة بثقة."
"Why","لماذا"
"Choose Us","تختارنا"
"Expert mobile car battery replacement at your doorstep—fast, safe, and compliant with UAE service standards.","استبدال بطارية السيارة بخبرة عند بابك—سريع وآمن ومتوافق مع معايير الخدمة في الإمارات."
"Certified Battery Specialists","متخصصون معتمدون في البطاريات"
"All of TyresCart's car battery replacement services in the UAE are carried out by certified technicians trained to strictly follow manufacturer-recommended procedures and safety standards. Our specialists are experienced in handling 12V batteries, AGM batteries, EFB batteries, auxiliary batteries, and EV low-voltage batteries, ensuring correct installation across petrol, diesel, hybrid, luxury, and electric vehicles.","تُنفَّذ جميع خدمات استبدال بطاريات السيارات التابعة لـ TyresCart في الإمارات على أيدي فنيين معتمدين مدربين على الالتزام الصارم بإجراءات الشركة المصنعة ومعايير السلامة. يتمتع متخصصونا بخبرة في التعامل مع بطاريات 12 فولت وبطاريات AGM وبطاريات EFB والبطاريات المساعدة وبطاريات الجهد المنخفض للسيارات الكهربائية، مما يضمن التركيب الصحيح لمركبات البنزين والديزل والهجينة والفاخرة والكهربائية."
"Correct Battery, Perfect Fit","البطارية الصحيحة، الملاءمة المثالية"
"TyresCart helps you select the right car battery based on your vehicle's make, model, year, electrical load, and energy requirements, ensuring precise fitment, stable voltage delivery, and long-term protection of your vehicle's electrical and charging systems. This includes support for start-stop vehicles, luxury cars, and modern EV cars.","تساعدك TyresCart في اختيار بطارية السيارة المناسبة بناءً على ماركة مركبتك وطرازها وسنة صنعها والحمل الكهربائي ومتطلبات الطاقة، مما يضمن ملاءمة دقيقة وتوصيل جهد ثابت وحماية طويلة الأمد لأنظمة الكهرباء والشحن في مركبتك. يشمل ذلك دعم مركبات بدء-توقف والسيارات الفاخرة وسيارات كهربائية حديثة."
"Transparent Process, No Surprises","عملية شفافة، لا مفاجآت"
"We maintain complete transparency at every stage of the battery replacement process, from battery testing and system diagnostics to final installation and performance verification. You receive an honest assessment, clear explanation, and upfront pricing with no hidden charges, ensuring confidence and peace of mind.","نحافظ على شفافية كاملة في كل مرحلة من مراحل عملية استبدال البطارية، من اختبار البطارية وتشخيص النظام إلى التركيب النهائي والتحقق من الأداء. تحصل على تقييم صادق وشرح واضح وأسعار مسبقة دون رسوم خفية، مما يضمن الثقة وراحة البال."
"Quality You Can Rely On","جودة يمكنك الاعتماد عليها"
"TyresCart installs only high-quality, brand-approved car batteries sourced from reputed manufacturers and engineered to perform reliably under extreme UAE temperatures. Every battery is backed by a manufacturer's warranty, ensuring dependable performance, durability, and long-term value.","تركّب TyresCart بطاريات سيارات عالية الجودة معتمدة من الشركات المصنعة، مصدرها مصنعون ذوو سمعة طيبة ومصممة للعمل بشكل موثوق في ظروف الحرارة الشديدة في الإمارات. كل بطارية مدعومة بضمان الشركة المصنعة، مما يضمن أداءً موثوقاً ومتانة وقيمة طويلة الأمد."
"Trusted","علامات تجارية"
"Car Battery Brands","موثوقة لبطاريات السيارات"
"Reliable battery brands for all car makes and models","علامات تجارية موثوقة لبطاريات جميع ماركات وطرازات السيارات"
"TyresCart provides genuine, brand-approved car batteries designed for long life, consistent power, and heat resistance in UAE conditions. Our batteries support petrol, diesel, hybrid, luxury, and electric vehicles. We supply and install 12V, AGM, EFB, and auxiliary batteries for Toyota, Nissan, Hyundai, Kia, BMW, Mercedes-Benz, Audi, Lexus, Tesla, and other EVs—selected as per manufacturer specifications and backed by warranty and professional installation.","توفر TyresCart بطاريات سيارات أصلية معتمدة من الشركات المصنعة، مصممة لعمر طويل وطاقة ثابتة ومقاومة الحرارة في ظروف الإمارات. تدعم بطارياتنا مركبات البنزين والديزل والهجينة والفاخرة والكهربائية. نوفر ونركب بطاريات 12 فولت وAGM وEFB والمساعدة لسيارات تويوتا ونيسان وهيونداي وكيا وBMW ومرسيدس بنز وأودي ولكسس وتسلا وغيرها من السيارات الكهربائية—مختارة وفق مواصفات الشركة المصنعة ومدعومة بضمان وتركيب احترافي."
"Battery Brands","علامات البطاريات التجارية"
"Shop Car Battery","تسوق بطاريات السيارات"
"We Offer Expert Car Battery Replacement Service Near You","نقدم خدمة استبدال بطاريات السيارات على يد خبراء بالقرب منك"
"PRICE: LOW TO HIGH","السعر: من الأقل إلى الأعلى"
"PRICE: HIGH TO LOW","السعر: من الأعلى إلى الأدنى"
"Manufacturer","الشركة المصنعة"
"1 Year Warranty","ضمان لمدة سنة"
"5 Years Warranty","ضمان لمدة 5 سنوات"
"Thailand","تايلاند"
"China","الصين"
"Germany","ألمانيا"
"Indonesia","إندونيسيا"
"India","الهند"
"Lifetime Warranty","ضمان مدى الحياة"
"Tyres and Car Repair Services in UAE","خدمات الإطارات وإصلاح السيارات في الإمارات العربية المتحدة"
"Oil Change Tips, Maintenance & Engine Care | TyresCart","نصائح حول تغيير الزيت والصيانة والعناية بالمحرك | TyresCart"


"Tyres","إطارات"
"Car Wheels","جنطات"
"Buy","اشترِ"
"Tyres Online UAE","إطارات أونلاين في الإمارات"


"Tyres and Car Repair Services in UAE","خدمات الإطارات وإصلاح السيارات في الإمارات العربية المتحدة"
"Acura","أكورا"
"Have no posts.","لا توجد منشورات."
"Japan","اليابان"
"South Korea","كوريا الجنوبية"
"Czech Republic","جمهورية التشيك"
"France","فرنسا"
"Hungary","المجر"
"Netherlands","هولندا"
"Poland","بولندا"
"Romania","رومانيا"
"Budget","الميزانية"
"Quality","الجودة"
"Fully Fitted Price per Item","السعر الكامل مع التركيب لكل قطعة"
"Buy","شراء"
"Tyres Online UAE","إطارات أونلاين الإمارات العربية المتحدة"
"Buy Tyres by Car Make & Model","شراء الإطارات حسب ماركة السيارة وطرازها"
"Please fill out this field.","يرجى ملء هذا الحقل."
"Tyres","إطارات"
"Batteries","بطاريات"
"Car Service","خدمة السيارة"
"Cars","السيارات"
"Order Process","عملية الطلب"
"Set of 4 :","مجموعة من 4 قطع:"
"Single:","أغنية منفردة:"
"Tyre Installation","تركيب الإطارات"
"Payment","الدفع"
"FAQ Topics","مواضيع الأسئلة الشائعة"
"STEP 01","الخطوة 01"
"STEP 02","الخطوة 02"
"STEP 03","الخطوة 03"
"STEP 04","الخطوة 04"
"Search Tyre Size e.g 1956515 or 195/65 R15","ابحث عن مقاس الإطار مثل ‎1956515‎ أو ‎195/65 R15"
"Search here","ابحث هنا"
"Check if Front/Rear Tyre Size","تحقق من مقاس الإطار الأمامي/الخلفي"
"OEM Sizes","مقاسات أصلية"
"Non-OEM Sizes","مقاسات غير أصلية"
"Suggested","مقترح"
"Sizes","المقاسات"
"SAVE","وفّر"
"Pay In Installments","الدفع بالتقسيط"
"Split in 4 Payment with","قسّمها على 4 دفعات مع"
"Available Sizes","المقاسات المتاحة"
"Search size...","ابحث عن المقاس..."
"Current size:","المقاس الحالي:"
"Edit","تعديل"
"Available Patterns","الأنماط المتاحة"
"Search pattern...","ابحث عن النمط..."
"Current pattern:","النمط الحالي:"
"Available Brands","العلامات التجارية المتاحة"
"Search brand...","ابحث عن العلامة التجارية..."
"Current brand:","العلامة التجارية الحالية:"
"Find the right tyres for your motorbike","اعثر على الإطارات المناسبة لدراجتك النارية"
"Search by size","ابحث حسب الحجم"
"Customer Login","تسجيل دخول العميل"
"The password needs at least %1 characters. Create a new password and try again.","كلمة المرور يجب أن تحتوي على %1 حرفًا على الأقل. أنشئ كلمة مرور جديدة وحاول مرة أخرى."
"No value matching the search <b>%s</b>.","لا توجد نتيجة مطابقة للبحث <b>%s</b>."
"Top Premium","الفئة الممتازة"
"Top Quality","الفئة عالية الجودة"
"Top Budget","الفئة الاقتصادية"
"View More","عرض المزيد"
"Show Less","عرض أقل"
"Set of","مجموعة"
"Product added to cart.","تمت إضافة المنتج إلى السلة."
"Error adding to cart. Please try again.","خطأ في الإضافة إلى السلة. يرجى المحاولة مرة أخرى."
"Premium Brands","العلامات التجارية الممتازة"
"Quality Brands","العلامات التجارية عالية الجودة"
"Budget Brands","العلامات التجارية الاقتصادية"
"Remove Item?","هل تريد حذف العنصر؟"
"Are you sure you want to remove this item from your cart?","هل أنت متأكد من رغبتك في إزالة هذا المنتج من سلة التسوق؟"
"Please select installer and time slot.","يرجى اختيار المُثبِّت والفترة الزمنية."
"Yes, Remove","نعم، إزالة"
"field is required","هذا الحقل إلزامي"
"Dubai","دبي"
"Abu Dhabi","أبو ظبي"
"Al Ain","العين"
"Ajman","عجمان"
"Fujairah","الفجيرة"
"Sharjah","الشارقة"
"Ras Al Khaimah","رأس الخيمة"
"Umm Al Quwain","أم القيوين"
"Search By -","البحث بـ -"
"Share","مشاركة"
"Recent Post","المنشور الأخير"
"Tweet","تغريدة"
"Pin","دبوس"
"kilometer","كيلومتر"
"Tyres & Installation","الإطارات والتركيب"
"Repairs & Service","الإصلاحات والخدمات"
"Choose your city...","اختر مدينتك..."
"Set of 2 :","طقم من قطعتين:"
"Online UAE","الإمارات عبر الإنترنت"
"field is required.","هذا الحقل إلزامي."
"Free Alignment","محاذاة مجانية"
"3 Years Warranty","ضمان لمدة 3 سنوات"
"OEM Approved","معتمد من الشركة المصنّعة"
"Fits 98% Of Wheels","يناسب 98% من العجلات"
"Made In Britain","صنع في بريطانيا"
"15 Colours","15 لونًا"
"Shop AlloyGators","تسوّق AlloyGators"
"Pick Your Colour","اختر لونك"
"Protect Your Alloy Wheels","احمِ عجلاتك المعدنية من"
"Kerb Damage","أضرار الرصيف"
"Professional-grade rim protectors that save you thousands in repair costs while enhancing your vehicle's style. Join over one million drivers who never worry about parking again.","واقيات حافات احترافية توفر لك الآلاف في تكاليف الإصلاح مع تعزيز أسلوب سيارتك. انضم إلى أكثر من مليون سائق لا يقلق أبدًا بشأن الوقوف."
"Start Protecting Your Wheels Today!","ابدأ بحماية عجلاتك اليوم!"
"Protect What Matters","احمِ ما يهمك"
"from Â£74.95","من £74.95"
"Shop Now","تسوّق الآن"
"Enhance Your Adventure","عزّز مغامرتك"
"Customise Your Identity","خصّص هويتك"
"Premium Wheel Protection","حماية عجلات متميزة"
"That Actually Works","تعمل فعلاً"
"AlloyGator wheel protectors are designed to absorb impacts that would otherwise damage your alloy wheels. Made from super-tough nylon composite, they create a protective barrier between your wheel and the kerb.","صُممت واقيات عجلات AlloyGator لامتصاص الصدمات التي قد تُتلف عجلاتك المعدنية. مصنوعة من مركّب نايلون فائق الصلابة، تُنشئ حاجزًا وقائيًا بين عجلتك والرصيف."
"Super-tough nylon composite with UV stabiliser","مركّب نايلون فائق الصلابة مع مثبّت UV"
"Fits between wheel and tyre with secure locking mechanism","يتناسب بين العجلة والإطار بآلية قفل آمنة"
"MIRA and TUV certified for quality and safety","معتمد من MIRA وTUV للجودة والسلامة"
"15 colours to match or accent your vehicle","15 لونًا لتتناسب مع سيارتك أو تُبرزها"
"alloygator Part Kit","طقم قطع AlloyGator"
"Why","لماذا"
"AlloyGator?","AlloyGator؟"
"Our premium wheel protectors offer benefits that no other solution can match","توفر واقيات العجلات المتميزة لدينا مزايا لا يضاهيها أي حل آخر"
"Fits 98% Of Wheels","يناسب 98% من العجلات"
"Engineered for almost every make and model from 12"" to 24"" wheels.","مُصمَّم لتقريباً كل ماركة وطراز من عجلات 12 إلى 24 بوصة."
"15 Colour Options","15 خيارًا من الألوان"
"Match or contrast with your car's personality for protection with style.","تناسب أو تباين مع شخصية سيارتك للحصول على حماية بأسلوب."
"Trusted by CitroÃ«n, Toyota, Peugeot and leading manufacturers worldwide.","موثوق به من Citroën وToyota وPeugeot وكبار الشركات المصنّعة حول العالم."
"DIY Or Pro Fitting","تركيب ذاتي أو احترافي"
"Easy install at home using our premium tools or by our network of trained 5-Star Fitters.","تركيب سهل في المنزل باستخدام أدواتنا المتميزة أو من خلال شبكتنا من المثبّتين المدرَّبين ذوي 5 نجوم."
"Benefits at a","المزايا في"
"Glance","لمحة"
"Drive Confidently, Save Money, Protect your alloys","قُد بثقة، وفّر المال، احمِ عجلاتك"
"Cost Sheild","درع التكلفة"
"Cuts yearly wheel-repair spending from hundreds to virtually zero, keeping more hard-earned cash for holidays and family treats.","تُخفّض الإنفاق السنوي على إصلاح العجلات من مئات إلى الصفر تقريبًا، مما يُبقي المزيد من الأموال المكتسبة بشق الأنفس للعطلات والمتع العائلية."
"Style Match","توافق الأسلوب"
"Colour-matched options blend seamlessly with alloys, remaining virtually invisible while complementing personal tastes and factory finishes.","تندمج خيارات مطابقة الألوان بسلاسة مع العجلات المعدنية، وتظل غير مرئية تقريبًا مع تكامل الأذواق الشخصية والتشطيبات الأصلية."
"Stress-Free","بلا توتر"
"Glide into narrow bays and kerbs without flinching; AlloyGators absorbs every accidental scrape.","انزلق في الأماكن الضيقة والأرصفة دون تردد؛ يمتص AlloyGators كل خدش عرضي."
"AlloyGator Wheel Protection â€" Before and After","حماية عجلات AlloyGator – قبل وبعد"
"Resale Boost","رفع قيمة إعادة البيع"
"Keep alloys pristine, impress buyers and dealers, and add value to your part-exchange offer.","حافظ على نقاء عجلاتك المعدنية، وأثرِّ في المشترين والتجار، وأضف قيمة لعرض المقايضة."
"Season Proof","مقاوم للفصول"
"Engineered to withstand winter salt, acid rain and summer heat, preventing clear-coat corrosion during every season.","مُصمَّم لتحمّل ملح الشتاء والمطر الحمضي وحرارة الصيف، مما يمنع تآكل الطلاء الشفاف في كل فصل."
"British Build","صنع بريطاني"
"Engineered and manufactured in the Midlands using ISO-certified polymers for durability on Britain's potholes, grit and damp climate.","مُصمَّم ومُصنَّع في منطقة Midlands باستخدام بوليمرات معتمدة ISO لتدوم على الحفر والحصى والمناخ الرطب في بريطانيا."
"Step 1","الخطوة 1"
"Pick","اختر"
"Your Colour","لونك"
"Choose from 15 vibrant colours to match or accent your vehicle's style.","اختر من 15 لونًا نابضًا بالحياة لتتناسب مع أسلوب سيارتك أو تُبرزه."
"Buy Now","اشترِ الآن"
"Step 2","الخطوة 2"
"Install With Confidence","ثبّت بثقة"
"Install","ثبّت"
"With Confidence","بثقة"
